,User_ID,Product_ID,Gender,Age,City_Category,Marital_Status,Product_Category
1787,1002947,P00100642,F,26-35,A,1,5
1788,1002949,P00315442,M,26-35,B,0,1
1789,1002952,P00046742,M,26-35,B,0,1
1790,1002953,P00296042,M,26-35,C,1,8
1791,1002955,P00280642,M,36-45,C,0,11
1792,1002955,P00124642,M,36-45,C,0,16
1793,1002959,P00262242,M,36-45,B,0,1
1794,1002962,P00251842,M,36-45,A,0,1
1795,1002964,P00083842,M,26-35,B,0,5
1796,1002967,P00219742,M,26-35,A,0,6
1797,1002967,P00036842,M,26-35,A,0,1
1798,1002967,P00081942,M,26-35,A,0,1
1799,1002967,P00088542,M,26-35,A,0,5
1800,1002969,P00370242,M,26-35,C,1,5
1801,1002969,P00354342,M,26-35,C,1,5
1802,1002973,P00294542,F,18-25,B,0,8
1803,1002977,P00302442,F,18-25,A,0,5
1804,1002985,P00117442,M,18-25,A,1,5
1805,1002985,P0097342,M,18-25,A,1,1
1806,1002986,P00134942,M,26-35,A,1,5
1807,1002986,P00154642,M,26-35,A,1,8
1808,1002986,P00134342,M,26-35,A,1,5
1809,1002986,P00225342,M,26-35,A,1,8
1810,1002986,P00328342,M,26-35,A,1,5
1811,1002989,P00339842,M,36-45,A,1,1
1812,1002990,P00211142,M,36-45,B,1,5
1813,1002990,P00265342,M,36-45,B,1,7
1814,1002994,P00145042,M,36-45,A,1,1
1815,1002994,P00030842,M,36-45,A,1,1
1816,1002995,P00184942,M,26-35,A,0,1
1817,1002995,P00244142,M,26-35,A,0,1
1818,1002996,P00289342,M,18-25,B,0,5
1819,1002996,P00277542,M,18-25,B,0,1
1820,1002996,P00105042,M,18-25,B,0,5
1821,1002996,P00187342,M,18-25,B,0,4
1822,1002997,P00061142,F,36-45,C,0,8
1823,1003001,P00129642,M,18-25,B,0,5
1824,1003001,P00022442,M,18-25,B,0,8
1825,1003002,P00117342,M,46-50,B,0,1
1826,1003004,P00181842,F,18-25,A,0,11
1827,1003006,P00237542,M,18-25,B,1,1
1828,1003013,P00144242,M,46-50,B,1,5
1829,1003015,P00135142,M,55+,C,1,13
1830,1003016,P00262242,M,18-25,A,0,1
1831,1003017,P00058442,F,36-45,B,0,5
1832,1003018,P00173342,M,36-45,B,0,1
1833,1003018,P00215542,M,36-45,B,0,1
1834,1003018,P00274042,M,36-45,B,0,1
1835,1003018,P00256642,M,36-45,B,0,5
1836,1003020,P0094642,F,36-45,B,0,4
1837,1003023,P00363442,F,26-35,C,1,1
1838,1003024,P00182742,M,36-45,A,0,1
1839,1003024,P00036842,M,36-45,A,0,1
1840,1003026,P00194242,F,18-25,B,0,11
1841,1003026,P00195442,F,18-25,B,0,5
1842,1003031,P00021042,M,18-25,A,0,8
1843,1003031,P00166742,M,18-25,A,0,5
1844,1003031,P0096642,M,18-25,A,0,2
1845,1003032,P00254242,M,26-35,A,1,5
1846,1003032,P00193142,M,26-35,A,1,5
1847,1003032,P00197442,M,26-35,A,1,8
1848,1003032,P00336642,M,26-35,A,1,8
1849,1003035,P00209842,F,26-35,C,1,5
1850,1003038,P00145042,F,36-45,A,1,1
1851,1003038,P00023442,F,36-45,A,1,16
1852,1003043,P00364842,M,18-25,B,0,5
1853,1003046,P00295842,M,0-17,C,0,5
1854,1003048,P00278642,M,18-25,C,1,5
1855,1003049,P00052142,F,51-55,C,1,8
1856,1003054,P00010842,M,18-25,B,1,8
1857,1003054,P00316642,M,18-25,B,1,4
1858,1003055,P00058042,F,26-35,C,1,8
1859,1003055,P00226342,F,26-35,C,1,11
1860,1003056,P00127942,M,26-35,C,1,1
1861,1003059,P00058042,M,36-45,C,1,8
1862,1003066,P00296142,M,18-25,A,0,5
1863,1003066,P00210342,M,18-25,A,0,3
1864,1003067,P00199142,F,26-35,A,0,5
1865,1003067,P00062842,F,26-35,A,0,1
1866,1003067,P00227642,F,26-35,A,0,1
1867,1003069,P00008842,M,18-25,C,1,1
1868,1003069,P00367042,M,18-25,C,1,8
1869,1003072,P00271942,M,51-55,B,1,5
1870,1003075,P00266542,F,26-35,C,1,2
1871,1003080,P00302042,M,26-35,A,1,5
1872,1003082,P00227942,F,36-45,B,0,2
1873,1003082,P00303242,F,36-45,B,0,5
1874,1003086,P0099442,M,18-25,A,1,6
1875,1003091,P00059442,F,26-35,C,1,6
1876,1003095,P00351342,F,26-35,B,1,1
1877,1003095,P00190942,F,26-35,B,1,3
1878,1003095,P00296342,F,26-35,B,1,8
1879,1003095,P00329442,F,26-35,B,1,5
1880,1003096,P00252042,F,46-50,C,1,5
1881,1003096,P00130842,F,46-50,C,1,5
1882,1003096,P00303442,F,46-50,C,1,1
1883,1003100,P00028842,F,26-35,B,0,6
1884,1003100,P00153742,F,26-35,B,0,8
1885,1003101,P00266642,M,18-25,C,0,1
1886,1003108,P00117642,M,51-55,B,1,10
1887,1003108,P00174842,M,51-55,B,1,17
1888,1003110,P00210942,M,26-35,B,1,5
1889,1003111,P00048742,M,18-25,C,0,5
1890,1003112,P00117942,M,18-25,A,0,5
1891,1003112,P0096842,M,18-25,A,0,3
1892,1003112,P00192042,M,18-25,A,0,5
1893,1003114,P00316442,M,18-25,C,1,5
1894,1003117,P00265242,M,36-45,C,1,5
1895,1003118,P00306042,M,26-35,B,0,2
1896,1003119,P00243342,M,46-50,C,1,11
1897,1003120,P00036342,M,18-25,B,1,5
1898,1003121,P00213542,M,26-35,B,0,11
1899,1003122,P00296342,F,26-35,C,1,8
1900,1003125,P00021742,M,26-35,A,0,5
1901,1003125,P00003442,M,26-35,A,0,4
1902,1003125,P00141842,M,26-35,A,0,5
1903,1003127,P00085942,F,26-35,B,1,2
1904,1003128,P00144642,M,18-25,B,0,1
1905,1003128,P00054942,M,18-25,B,0,5
1906,1003129,P00036842,M,26-35,B,0,1
1907,1003138,P00185842,M,36-45,C,1,4
1908,1003141,P00073642,M,26-35,C,1,8
1909,1003142,P00184142,M,26-35,B,0,8
1910,1003145,P00209342,M,18-25,A,0,8
1911,1003147,P00263542,M,26-35,C,0,16
1912,1003150,P0095742,F,26-35,C,1,4
1913,1003156,P00317842,M,36-45,C,0,8
1914,1003158,P00145742,M,26-35,B,0,1
1915,1003158,P00254342,M,26-35,B,0,5
1916,1003159,P00109242,F,26-35,B,0,6
1917,1003159,P00360042,F,26-35,B,0,8
1918,1003161,P00121342,M,26-35,A,0,1
1919,1003174,P00237642,F,18-25,C,1,5
1920,1003178,P00110542,F,36-45,A,0,8
1921,1003178,P00251942,F,36-45,A,0,1
1922,1003180,P00042242,M,26-35,B,0,5
1923,1003182,P00245642,M,26-35,A,1,5
1924,1003182,P00141942,M,26-35,A,1,5
1925,1003182,P00032142,M,26-35,A,1,5
1926,1003182,P00049842,M,26-35,A,1,1
1927,1003182,P00324942,M,26-35,A,1,5
1928,1003183,P00110742,M,51-55,C,1,1
1929,1003184,P00040442,F,26-35,C,1,5
1930,1003184,P00008442,F,26-35,C,1,8
1931,1003185,P00114542,M,18-25,C,1,5
1932,1003186,P00278642,M,51-55,A,0,5
1933,1003187,P00025442,M,36-45,C,0,1
1934,1003189,P00124242,M,26-35,A,0,11
1935,1003189,P00221042,M,26-35,A,0,1
1936,1003191,P00128742,M,26-35,B,0,1
1937,1003191,P00012842,M,26-35,B,0,16
1938,1003193,P00263442,M,26-35,C,1,16
1939,1003193,P00351942,M,26-35,C,1,6
1940,1003198,P00114042,M,26-35,A,0,5
1941,1003200,P00109242,F,26-35,B,0,6
1942,1003200,P00278642,F,26-35,B,0,5
1943,1003201,P00259042,M,46-50,B,1,5
1944,1003202,P00286742,F,18-25,A,0,1
1945,1003205,P00146742,F,36-45,B,0,1
1946,1003206,P00361842,M,18-25,C,0,15
1947,1003208,P00124642,M,26-35,B,0,16
1948,1003209,P00066642,M,26-35,C,0,1
1949,1003216,P00087442,M,36-45,B,0,5
1950,1003217,P00057942,F,36-45,A,0,1
1951,1003224,P00024642,F,26-35,A,1,5
1952,1003226,P00085242,M,36-45,A,1,8
1953,1003230,P00058042,M,36-45,A,0,8
1954,1003238,P00090942,M,36-45,C,1,1
1955,1003243,P00129342,M,26-35,B,1,1
1956,1003245,P00324942,M,18-25,C,1,5
1957,1003246,P00014542,F,36-45,B,1,8
1958,1003257,P00110842,M,26-35,C,0,1
1959,1003257,P00084442,M,26-35,C,0,13
1960,1003259,P00090942,F,18-25,A,0,1
1961,1003260,P00193442,M,26-35,C,1,8
1962,1003260,P00085942,M,26-35,C,1,2
1963,1003261,P00028842,M,46-50,B,1,6
1964,1003261,P00146142,M,46-50,B,1,1
1965,1003262,P00018842,M,26-35,B,1,8
1966,1003263,P00321042,M,51-55,A,0,1
1967,1003267,P00138542,M,26-35,A,0,5
1968,1003269,P00120042,F,18-25,C,0,1
1969,1003272,P00207942,M,36-45,B,0,6
1970,1003272,P00293242,M,36-45,B,0,8
1971,1003272,P00287842,M,36-45,B,0,8
1972,1003279,P00114942,M,46-50,C,1,1
1973,1003280,P00044142,M,26-35,B,0,8
1974,1003280,P00267142,M,26-35,B,0,8
1975,1003281,P00229742,M,26-35,C,0,1
1976,1003281,P00127242,M,26-35,C,0,1
1977,1003283,P00304642,M,36-45,C,1,2
1978,1003283,P00058642,M,36-45,C,1,18
1979,1003285,P00313542,M,26-35,B,0,5
1980,1003285,P00259942,M,26-35,B,0,16
1981,1003285,P00244042,M,26-35,B,0,1
1982,1003286,P00189842,F,36-45,B,1,3
1983,1003289,P00086442,M,46-50,C,1,8
1984,1003292,P00086442,F,51-55,B,0,8
1985,1003292,P00176242,F,51-55,B,0,8
1986,1003292,P00088842,F,51-55,B,0,8
1987,1003294,P00110742,M,18-25,B,0,1
1988,1003296,P00279442,M,18-25,A,1,16
1989,1003297,P00350442,M,18-25,A,0,2
1990,1003299,P00285842,F,26-35,B,0,5
1991,1003301,P00111742,F,26-35,B,0,15
1992,1003302,P00028542,M,26-35,C,0,6
1993,1003304,P00085442,F,46-50,B,1,12
1994,1003306,P00119142,M,46-50,C,1,3
1995,1003308,P00245642,F,18-25,B,1,5
1996,1003308,P00316642,F,18-25,B,1,4
1997,1003308,P00016642,F,18-25,B,1,5
1998,1003308,P00248542,F,18-25,B,1,8
1999,1003308,P00052742,F,18-25,B,1,16
2000,1003310,P00359242,M,46-50,C,1,1
2001,1003311,P00180942,M,26-35,A,0,11
2002,1003312,P0098242,F,18-25,A,0,1
2003,1003312,P00034742,F,18-25,A,0,5
2004,1003312,P00074342,F,18-25,A,0,5
2005,1003313,P00298442,M,36-45,A,0,16
2006,1003315,P00000642,M,26-35,B,1,1
2007,1003315,P00115542,M,26-35,B,1,8
2008,1003320,P00178342,M,26-35,B,1,8
2009,1003323,P00329442,M,36-45,C,1,5
2010,1003326,P00135742,M,46-50,C,1,6
2011,1003328,P00216742,M,55+,C,1,5
2012,1003329,P00255842,M,51-55,B,1,16
2013,1003330,P00279442,F,36-45,C,1,16
2014,1003332,P00335442,M,26-35,B,1,1
2015,1003333,P00251842,M,18-25,C,0,1
2016,1003336,P00165642,M,36-45,B,1,1
2017,1003337,P00250342,M,26-35,A,0,16
2018,1003337,P00084442,M,26-35,A,0,13
2019,1003339,P00110842,M,26-35,C,0,1
2020,1003340,P00296942,M,46-50,C,1,8
2021,1003344,P00005042,M,36-45,C,0,6
2022,1003346,P00071442,M,36-45,B,1,15
2023,1003347,P00296942,F,36-45,C,1,8
2024,1003353,P00283942,M,36-45,A,0,5
2025,1003357,P00271142,M,26-35,C,1,5
2026,1003359,P00110042,M,26-35,C,0,5
2027,1003362,P00223242,F,26-35,C,1,5
2028,1003365,P00145042,M,51-55,C,1,1
2029,1003365,P00168442,M,51-55,C,1,5
2030,1003367,P00176842,M,51-55,A,1,12
2031,1003371,P00101142,M,26-35,A,0,8
2032,1003371,P00144642,M,26-35,A,0,1
2033,1003371,P00146442,M,26-35,A,0,8
2034,1003371,P00324442,M,26-35,A,0,11
2035,1003374,P00307142,M,36-45,C,0,8
2036,1003374,P00343042,M,36-45,C,0,5
2037,1003378,P00223942,M,18-25,A,0,5
2038,1003380,P00110842,M,51-55,B,1,1
2039,1003380,P00288442,M,51-55,B,1,5
2040,1003382,P00295942,F,0-17,A,0,2
2041,1003384,P00071242,M,36-45,C,0,1
2042,1003387,P00145942,M,18-25,B,1,6
2043,1003389,P00045142,M,18-25,A,0,1
2044,1003389,P00014842,M,18-25,A,0,1
2045,1003389,P0096742,M,18-25,A,0,2
2046,1003391,P00031042,M,18-25,A,0,8
2047,1003391,P00134342,M,18-25,A,0,5
2048,1003391,P00282642,M,18-25,A,0,5
2049,1003391,P00163942,M,18-25,A,0,8
2050,1003391,P00329342,M,18-25,A,0,5
2051,1003394,P00112542,M,36-45,B,0,1
2052,1003394,P00222242,M,36-45,B,0,1
2053,1003399,P00329542,M,26-35,C,0,1
2054,1003399,P00218442,M,26-35,C,0,1
2055,1003401,P00324642,M,36-45,B,0,8
2056,1003401,P00119542,M,36-45,B,0,8
2057,1003401,P00242742,M,36-45,B,0,1
2058,1003403,P00114142,M,36-45,C,0,8
2059,1003403,P00000642,M,36-45,C,0,1
2060,1003403,P00286742,M,36-45,C,0,1
2061,1003403,P00251942,M,36-45,C,0,1
2062,1003408,P00209642,M,26-35,C,0,15
2063,1003410,P00054242,M,36-45,B,1,1
2064,1003410,P00258742,M,36-45,B,1,5
2065,1003410,P00271142,M,36-45,B,1,5
2066,1003410,P00209642,M,36-45,B,1,15
2067,1003411,P00181842,M,18-25,A,0,11
2068,1003413,P00121642,F,26-35,B,0,5
2069,1003414,P00145042,M,26-35,C,1,1
2070,1003414,P00017642,M,26-35,C,1,1
2071,1003414,P00351142,M,26-35,C,1,1
2072,1003415,P00209742,M,36-45,C,0,1
2073,1003416,P0097342,M,26-35,B,1,1
2074,1003416,P00024342,M,26-35,B,1,8
2075,1003416,P00240042,M,26-35,B,1,5
2076,1003416,P00057442,M,26-35,B,1,5
2077,1003420,P00253542,F,26-35,A,0,8
2078,1003421,P00265242,M,46-50,B,1,5
2079,1003422,P00135842,M,26-35,B,0,5
2080,1003423,P00234842,M,26-35,C,0,5
2081,1003423,P00211042,M,26-35,C,0,5
2082,1003425,P0097042,M,18-25,A,0,6
2083,1003425,P00057442,M,18-25,A,0,5
2084,1003425,P00002542,M,18-25,A,0,8
2085,1003427,P00295342,M,26-35,C,0,2
2086,1003428,P00126042,M,46-50,C,1,8
2087,1003430,P00362642,F,46-50,B,1,8
2088,1003430,P00259342,F,46-50,B,1,5
2089,1003430,P00041342,F,46-50,B,1,11
2090,1003436,P00277642,M,36-45,C,0,2
2091,1003439,P00277942,M,18-25,C,0,1
2092,1003454,P00062742,M,18-25,A,1,8
2093,1003454,P00102442,M,18-25,A,1,8
2094,1003456,P00277442,M,26-35,C,0,1
2095,1003457,P00048442,M,26-35,C,0,5
2096,1003460,P00084342,M,0-17,B,0,13
2097,1003461,P00111242,M,36-45,C,0,1
2098,1003462,P00111842,F,26-35,B,0,8
2099,1003462,P00037142,F,26-35,B,0,1
2100,1003462,P00193242,F,26-35,B,0,6
2101,1003464,P00255842,F,26-35,B,1,16
2102,1003464,P00184742,F,26-35,B,1,11
2103,1003464,P00129942,F,26-35,B,1,8
2104,1003469,P00036842,M,46-50,B,1,1
2105,1003469,P0096842,M,46-50,B,1,3
2106,1003469,P00289342,M,46-50,B,1,5
2107,1003469,P00022542,M,46-50,B,1,5
2108,1003471,P00322142,M,18-25,A,0,1
2109,1003471,P00183242,M,18-25,A,0,5
2110,1003471,P00159542,M,18-25,A,0,10
2111,1003471,P00303242,M,18-25,A,0,5
2112,1003473,P00331042,F,36-45,A,1,5
2113,1003473,P00227142,F,36-45,A,1,5
2114,1003474,P00077442,M,36-45,C,1,8
2115,1003475,P00042842,M,26-35,A,0,5
2116,1003475,P00119142,M,26-35,A,0,3
2117,1003476,P00058342,M,51-55,B,1,3
2118,1003476,P00183642,M,51-55,B,1,4
2119,1003481,P00031042,M,18-25,B,1,8
2120,1003483,P00078942,F,46-50,B,1,5
2121,1003483,P00259342,F,46-50,B,1,5
2122,1003483,P00210042,F,46-50,B,1,8
2123,1003483,P00112442,F,46-50,B,1,6
2124,1003484,P00110742,M,18-25,C,0,1
2125,1003489,P00271142,M,18-25,A,0,5
2126,1003491,P00078542,M,26-35,B,0,1
2127,1003499,P00260042,M,26-35,A,0,5
2128,1003499,P00282642,M,26-35,A,0,5
2129,1003503,P00178842,M,18-25,B,0,2
2130,1003504,P00333542,M,18-25,B,0,8
2131,1003504,P00100442,M,18-25,B,0,2
2132,1003507,P00001942,M,26-35,A,0,5
2133,1003508,P00111142,M,18-25,C,1,1
2134,1003509,P00160042,M,18-25,A,0,1
2135,1003512,P00000242,M,18-25,A,0,2
2136,1003514,P00260042,M,18-25,C,0,5
2137,1003516,P00297442,M,18-25,C,0,2
2138,1003516,P00346242,M,18-25,C,0,1
2139,1003516,P00116542,M,18-25,C,0,5
2140,1003517,P00354342,M,18-25,C,0,5
2141,1003518,P00296942,F,18-25,A,0,8
2142,1003518,P00205442,F,18-25,A,0,5
2143,1003518,P00036042,F,18-25,A,0,8
2144,1003519,P00045742,F,26-35,A,1,5
2145,1003521,P00252542,M,26-35,B,0,8
2146,1003522,P00085942,M,18-25,C,0,2
2147,1003525,P00307542,F,18-25,B,1,1
2148,1003526,P00030942,M,36-45,B,1,4
2149,1003526,P00134642,M,36-45,B,1,5
2150,1003526,P00187042,M,36-45,B,1,2
2151,1003536,P00129542,M,18-25,C,0,8
2152,1003539,P00084342,F,26-35,A,1,13
2153,1003539,P00121542,F,26-35,A,1,8
2154,1003539,P00039442,F,26-35,A,1,11
2155,1003539,P00138542,F,26-35,A,1,5
2156,1003539,P00344942,F,26-35,A,1,5
2157,1003539,P00227542,F,26-35,A,1,13
2158,1003541,P00113642,M,26-35,C,1,8
2159,1003543,P00114242,M,26-35,C,1,13
2160,1003547,P00057942,M,36-45,A,0,1
2161,1003549,P00344442,F,36-45,C,0,5
2162,1003550,P00159542,M,26-35,B,0,10
2163,1003550,P0094042,M,26-35,B,0,1
2164,1003560,P00110842,F,26-35,B,1,1
2165,1003562,P00353142,F,26-35,B,0,5
2166,1003562,P00129642,F,26-35,B,0,5
2167,1003562,P00251942,F,26-35,B,0,1
2168,1003562,P00295842,F,26-35,B,0,5
2169,1003562,P00348442,F,26-35,B,0,3
2170,1003563,P00211042,M,26-35,A,0,5
2171,1003564,P00117942,M,26-35,C,0,5
2172,1003565,P00154642,M,26-35,C,1,8
2173,1003566,P00085942,M,46-50,C,0,2
2174,1003569,P00052642,F,18-25,B,0,5
2175,1003569,P00206042,F,18-25,B,0,5
2176,1003576,P00336042,M,51-55,B,1,5
2177,1003576,P00316842,M,51-55,B,1,4
2178,1003579,P00270942,M,18-25,C,0,1
2179,1003582,P00227842,F,36-45,C,0,2
2180,1003585,P00285442,M,36-45,A,1,8
2181,1003586,P00089442,M,36-45,A,1,8
2182,1003589,P00155442,F,46-50,B,1,1
2183,1003589,P00223042,F,46-50,B,1,1
2184,1003590,P00148342,F,18-25,A,0,5
2185,1003598,P00190542,M,55+,A,0,3
2186,1003599,P00127942,M,26-35,C,0,1
2187,1003600,P00195742,M,36-45,B,1,3
2188,1003603,P00317942,F,36-45,B,1,8
2189,1003604,P00110942,F,0-17,C,0,1
2190,1003607,P00121642,M,36-45,C,0,5
2191,1003608,P00164642,F,36-45,C,0,5
2192,1003610,P00035842,M,18-25,B,0,5
2193,1003610,P00000542,M,18-25,B,0,5
2194,1003610,P00216042,M,18-25,B,0,5
2195,1003610,P00148742,M,18-25,B,0,8
2196,1003610,P00086342,M,18-25,B,0,8
2197,1003611,P00085542,M,26-35,C,0,5
2198,1003611,P00057942,M,26-35,C,0,1
2199,1003612,P00144642,M,26-35,C,1,1
2200,1003614,P00295842,M,26-35,B,1,5
2201,1003614,P00249842,M,26-35,B,1,8
2202,1003614,P00015842,M,26-35,B,1,1
2203,1003616,P00010842,M,46-50,C,1,8
2204,1003617,P00120842,M,36-45,C,0,8
2205,1003618,P00165742,M,55+,A,1,8
2206,1003618,P00157142,M,55+,A,1,11
2207,1003618,P00280742,M,55+,A,1,6
2208,1003623,P00277642,M,36-45,C,0,2
2209,1003624,P00121542,M,26-35,B,1,8
2210,1003625,P00112442,M,18-25,B,0,6
2211,1003625,P00340642,M,18-25,B,0,5
2212,1003625,P00161442,M,18-25,B,0,5
2213,1003625,P00286742,M,18-25,B,0,1
2214,1003625,P00345642,M,18-25,B,0,1
2215,1003626,P00230942,M,26-35,B,0,5
2216,1003626,P00132242,M,26-35,B,0,5
2217,1003626,P00228142,M,26-35,B,0,5
2218,1003626,P00002242,M,26-35,B,0,6
2219,1003627,P00284242,F,36-45,C,1,16
2220,1003628,P00250242,M,26-35,B,0,5
2221,1003640,P00145742,M,36-45,C,1,1
2222,1003641,P00110942,M,26-35,B,0,1
2223,1003641,P00324842,M,26-35,B,0,8
2224,1003643,P00161442,M,26-35,C,0,5
2225,1003645,P00128942,M,36-45,C,1,1
2226,1003648,P00034442,M,18-25,B,0,1
2227,1003648,P00058442,M,18-25,B,0,5
2228,1003648,P00142142,M,18-25,B,0,1
2229,1003650,P00002542,M,26-35,A,0,8
2230,1003650,P00022742,M,26-35,A,0,8
2231,1003650,P00130442,M,26-35,A,0,3
2232,1003650,P00132042,M,26-35,A,0,13
2233,1003650,P00132942,M,26-35,A,0,1
2234,1003650,P00179442,M,26-35,A,0,11
2235,1003650,P00128042,M,26-35,A,0,1
2236,1003650,P00277642,M,26-35,A,0,2
2237,1003650,P00138542,M,26-35,A,0,5
2238,1003650,P00337842,M,26-35,A,0,5
2239,1003650,P00021842,M,26-35,A,0,5
2240,1003651,P00341342,M,26-35,A,0,1
2241,1003651,P00130642,M,26-35,A,0,11
2242,1003652,P00248942,M,26-35,B,0,1
2243,1003652,P00065042,M,26-35,B,0,5
2244,1003656,P00223942,F,46-50,C,1,5
2245,1003664,P00100942,F,36-45,A,0,5
2246,1003665,P00110942,M,26-35,A,0,1
2247,1003665,P00181842,M,26-35,A,0,11
2248,1003669,P00199442,M,26-35,A,0,5
2249,1003671,P00352142,M,26-35,A,0,1
2250,1003672,P00295442,M,36-45,C,0,8
2251,1003673,P00178942,M,26-35,B,0,5
2252,1003675,P00036342,M,36-45,B,0,5
2253,1003675,P00086842,M,36-45,B,0,14
2254,1003675,P00300042,M,36-45,B,0,16
2255,1003676,P00117942,F,36-45,B,1,5
2256,1003677,P00254842,F,26-35,C,0,5
2257,1003677,P00044142,F,26-35,C,0,8
2258,1003677,P00303442,F,26-35,C,0,1
2259,1003681,P00239942,M,26-35,B,0,5
2260,1003681,P00214342,M,26-35,B,0,5
2261,1003681,P00212842,M,26-35,B,0,8
2262,1003681,P00127742,M,26-35,B,0,1
2263,1003681,P00346742,M,26-35,B,0,11
2264,1003683,P00208342,M,26-35,B,1,1
2265,1003684,P00208742,M,26-35,C,1,1
2266,1003684,P00317842,M,26-35,C,1,8
2267,1003685,P00249642,M,26-35,C,1,3
2268,1003685,P00054042,M,26-35,C,1,18
2269,1003686,P00344742,M,26-35,C,1,5
2270,1003687,P00176842,F,51-55,C,0,12
2271,1003688,P00278642,M,18-25,B,0,5
2272,1003689,P00065042,M,26-35,C,1,5
2273,1003691,P00073842,M,26-35,B,1,1
2274,1003692,P00251242,M,36-45,C,1,5
2275,1003693,P00037042,M,26-35,B,1,1
2276,1003693,P00205842,M,26-35,B,1,5
2277,1003693,P00068942,M,26-35,B,1,5
2278,1003695,P00195842,M,26-35,A,0,3
2279,1003695,P00129342,M,26-35,A,0,1
2280,1003695,P00346142,M,26-35,A,0,1
2281,1003696,P00356942,M,36-45,C,0,8
2282,1003697,P00193642,M,26-35,B,0,2
2283,1003704,P00053042,F,36-45,C,1,5
2284,1003704,P00275842,F,36-45,C,1,2
2285,1003704,P00117242,F,36-45,C,1,8
2286,1003705,P00164442,M,46-50,B,1,5
2287,1003705,P00067942,M,46-50,B,1,5
2288,1003709,P00057242,M,26-35,C,0,5
2289,1003709,P00329342,M,26-35,C,0,5
2290,1003710,P00218642,M,0-17,C,0,5
2291,1003715,P00322142,M,18-25,B,0,1
2292,1003715,P00070442,M,18-25,B,0,1
2293,1003715,P00053842,M,18-25,B,0,4
2294,1003717,P00289342,M,36-45,C,0,5
2295,1003717,P00315642,M,36-45,C,0,8
2296,1003717,P00154642,M,36-45,C,0,8
2297,1003717,P00126142,M,36-45,C,0,8
2298,1003720,P00150142,M,46-50,C,0,8
2299,1003726,P00016042,M,26-35,C,1,1
2300,1003726,P00178942,M,26-35,C,1,5
2301,1003727,P00346542,M,36-45,B,0,10
2302,1003727,P00268542,M,36-45,B,0,5
2303,1003729,P00002142,M,18-25,A,0,1
2304,1003731,P00169742,M,26-35,C,0,1
2305,1003732,P00109342,M,26-35,B,1,5
2306,1003732,P00276342,M,26-35,B,1,5
2307,1003734,P00338442,M,18-25,C,0,1
2308,1003735,P00303242,M,26-35,B,0,5
2309,1003735,P00106642,M,26-35,B,0,7
2310,1003742,P00113242,M,26-35,B,1,1
2311,1003746,P00081142,M,26-35,B,1,6
2312,1003749,P00170542,F,26-35,C,0,5
2313,1003751,P00118142,F,36-45,B,0,8
2314,1003751,P00085642,F,36-45,B,0,5
2315,1003755,P00043242,F,51-55,C,1,5
2316,1003756,P00198142,M,18-25,B,0,2
2317,1003757,P00084242,M,26-35,B,0,8
2318,1003759,P00113142,M,36-45,C,0,1
2319,1003759,P00170442,M,36-45,C,0,5
2320,1003761,P00059442,M,26-35,C,1,6
2321,1003768,P00070542,M,26-35,B,0,3
2322,1003768,P00176842,M,26-35,B,0,12
2323,1003769,P00093242,M,26-35,B,0,8
2324,1003770,P00289342,F,36-45,C,1,5
2325,1003770,P00024342,F,36-45,C,1,8
2326,1003771,P00229142,M,26-35,B,0,5
2327,1003771,P00030742,M,26-35,B,0,1
2328,1003772,P00161442,M,36-45,B,1,5
2329,1003778,P00223242,M,26-35,B,1,5
2330,1003778,P00133642,M,26-35,B,1,5
2331,1003778,P00102642,M,26-35,B,1,4
2332,1003778,P00125042,M,26-35,B,1,11
2333,1003778,P00297842,M,26-35,B,1,1
2334,1003779,P00121642,F,46-50,C,1,5
2335,1003780,P00299142,M,0-17,C,0,5
2336,1003781,P00155742,F,55+,C,0,8
2337,1003784,P00183242,F,26-35,C,0,5
2338,1003785,P00241642,F,26-35,C,0,1
2339,1003786,P00126042,F,26-35,B,0,8
2340,1003790,P00010842,F,26-35,A,0,8
2341,1003791,P00131042,M,51-55,C,0,8
2342,1003792,P00111842,M,26-35,A,0,8
2343,1003792,P00327142,M,26-35,A,0,8
2344,1003792,P00023142,M,26-35,A,0,5
2345,1003796,P00089142,M,46-50,C,1,5
2346,1003796,P00177742,M,46-50,C,1,8
2347,1003798,P00112542,M,26-35,C,0,1
2348,1003799,P00258742,M,18-25,C,1,5
2349,1003807,P00320942,F,36-45,B,0,1
2350,1003807,P00232042,F,36-45,B,0,11
2351,1003808,P00007042,M,26-35,A,1,1
2352,1003808,P00036142,M,26-35,A,1,5
2353,1003808,P00196942,M,26-35,A,1,5
2354,1003808,P00153042,M,26-35,A,1,14
2355,1003808,P0095842,M,26-35,A,1,3
2356,1003809,P00338942,M,36-45,C,0,1
2357,1003811,P00108842,M,26-35,A,0,5
2358,1003816,P00232442,F,26-35,A,1,5
2359,1003816,P00129842,F,26-35,A,1,6
2360,1003819,P00110842,M,26-35,B,0,1
2361,1003820,P00112542,M,26-35,C,1,1
2362,1003821,P00115342,M,26-35,A,1,5
2363,1003821,P00352342,M,26-35,A,1,8
2364,1003821,P00130642,M,26-35,A,1,11
2365,1003821,P00153642,M,26-35,A,1,8
2366,1003821,P00335942,M,26-35,A,1,8
2367,1003821,P00125342,M,26-35,A,1,11
2368,1003823,P00183642,M,55+,B,0,4
